e, e_dot, e_int, stamp, 
0.06047332988338616, 0.01576450521197777, 0.011808491444641437, 504538000000, 
0.06242089977944176, 0.005036121043330659, 0.012253619541951366, 504640000000, 
0.058972761672481555, -0.00500189403634869, 0.012124466089020632, 504742000000, 
0.051191324871156185, -0.037431916360951924, 0.011505665754871967, 504844000000, 
0.04440602077316358, -0.048555802997726584, 0.010304673821120087, 504946000000, 
0.03981676897164399, -0.03791518633170732, 0.00902760764106425, 505048000000, 
0.0352193980373694, -0.030622075785980602, 0.007962812518811797, 505150000000, 
0.03179714591486338, -0.02673207685593537, 0.007122220861591784, 505252000000, 
0.030670685523888297, -0.015162375044937004, 0.0065124819650747385, 505354000000, 
0.030216268987715234, -0.005269589757160483, 0.006178940028431127, 505456000000, 
0.029488671639940955, -0.003940046279824472, 0.006025041743436299, 505558000000, 
0.02855194844893938, -0.005547735129252847, 0.005883792605106371, 505660000000, 
0.02745109400549417, -0.0067919254481559515, 0.005699447606291634, 505762000000, 
0.025746040723159558, -0.009353025752599406, 0.005449938878506207, 505864000000, 
0.023585326591256894, -0.012885891380790918, 0.0051188307546607085, 505932000000, 
0.021615602938002354, -0.013768125950524013, 0.0047297980168279205, 506034000000, 
0.019606003934584226, -0.01326440885557556, 0.004320462230922899, 506136000000, 
0.017886053627352405, -0.01243183103549983, 0.003940510699995932, 506238000000, 
0.016609311933843296, -0.0099889733358031, 0.0036067579663853285, 506340000000, 
0.015572210994733826, -0.0077128087753952634, 0.0033378384370619683, 506442000000, 
0.014638230237542516, -0.0065702723210026015, 0.003121316877741309, 506544000000, 
0.013902160574249312, -0.005566834734948382, 0.0029408401204350436, 506646000000, 
0.013280035027597004, -0.00452731736648504, 0.0027880283892925887, 506748000000, 
0.012504658699155291, -0.004658339583646735, 0.0026457902867334402, 506850000000, 
0.01180008879311334, -0.004933154114945548, 0.0025056521679910422, 506952000000, 
0.011053880730431676, -0.004835926562412052, 0.0023572418815133536, 507054000000, 
0.01023185628213219, -0.005227441703270497, 0.0022057217203784803, 507156000000, 
0.009559278060174092, -0.00498200890085861, 0.0020563343381825305, 507258000000, 
0.008902575089608344, -0.004430937308412819, 0.0019129139621276417, 507360000000, 
0.008300016957264678, -0.004197537009698049, 0.0017841246738031409, 507462000000, 
